Point_ID,UTM_E,UTM_N,DATUM,ELEV,Transect_ID,Point_no,YR_Treated,Treatment_Description,FACTS_ID,Sale_Name
EMPAID_I02,563637.142,4978021.454,NAD83 Z11,1537.05,EMPAID_RB-I,2,2014,"CFLR prescription, Thin, Pre-commercial thin noted in FACTS - completed date 15 May 2014 (150m ONLY), Commercial thin noted-completed date 28 Sep 2015, underburn noted 25 May 2015, 21 Oct 2018, and 16 Sep 2019","1234843008, 1234843007, 1900610021, 1900610020, 1500610001","Rockybear 111, Rockybear 110, ROCKY BEAR RX FALL19 UNIT1, ROCKY BEAR RX FALL18 BLACKLINE, Meadows Slope South"
EMPAID_I03,563652.282,4977709.649,NAD83 Z11,1545.15,EMPAID_RB-I,3,2015,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 28 Sep 2015, underburn noted 25 May 2015, 21 Oct 2018, and 16 Sep 2019","1234843008, 1900610021, 1900610020, 1500610001","Rockybear 111, ROCKY BEAR RX FALL19 UNIT1, ROCKY BEAR RX FALL18 BLACKLINE, Meadows Slope South"
EMPAID_I04,563660.743,4977418.029,NAD83 Z11,1553.95,EMPAID_RB-I,4,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 21 Dec 2012 (150m ONLY), Pre-commercial thin noted 20 Jun 2014 (150m ONLY), UNDERBURN 25 May 2015","1234843009, 1500610001","Rockybear 112, Meadows Slope South"
EMPAID_I05,563337.084,4977109.817,NAD83 Z11,1536.02,EMPAID_RB-I,5,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 21 Dec 2012, Pre-commercial thin noted 20 Jun 2014, UNDERBURN 25 May 2015","1234843009, 1500610001","Rockybear 112, Meadows Slope South"
EMPAID_I06,563347.836,4976804.456,NAD83 Z11,1535.82,EMPAID_RB-I,6,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 21 Dec 2012 (150m ONLY), Pre-commercial thin noted 20 Jun 2014 (150m ONLY), UNDERBURN 25 May 2015, Commercial thin and Pre-commercial thin noted completed date 14 Nov 2014 (unit 46)","1234843009, 1500610001, 1234843003","Rockybear 112, Meadows Slope South, MEADOWS SLOPE 4-unit 46"
EMPAID_I07,563643.462,4976507.006,NAD83 Z11,1542.79,EMPAID_RB-I,7,2013,"CFLR prescription, Commercial thin noted in FACTS - completed date 14 Nov 2013, Pre-commercial thin noted 14 Nov 2014, UNDERBURN COMPLETED 25 May and 3 Oct 2015","1234843001,  1500610001","MEADOWS SLOPE 4- unit 44, Meadows Slope South"
EMPAID_I08,563951.995,4976523.481,NAD83 Z11,1597.11,EMPAID_RB-I,8,2013,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date BOTH ON 14 Nov 2014, underburn noted 23 Oct 2015, Commercial thin (23 Sep 2013, 150m ONLY) and Pre-commercial thin (16 May 2014, 150m ONLY) completed for unit 43, UNDERBURN COMPLETED 25 May and 6 Oct 2015","1234843000, 1234843002, 1500610001","MEADOWS SLOPE 4- unit 41 and 43, Meadows Slope South"
EMPAID_I09,563630.302,4976215.851,NAD83 Z11,1545.24,EMPAID_RB-I,9,2013,"CFLR prescription, Commercial thin noted in FACTS - completed date 14 Nov 2013, Pre-commercial thin completed 14 Nov 2014, underburn completed 25 May and 23 Oct 2015","1234843001, 1500610001","MEADOWS SLOPE 4- unit 44, Meadows Slope South"
EMPAID_I10,563954.134,4976213.094,NAD83 Z11,1584.17,EMPAID_RB-I,10,2013,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date BOTH ON 14 Nov 2014, underburn noted 23 Oct 2015, Commercial thin (23 Sep 2013, 150m ONLY) and Pre-commercial thin (16 May 2014, 150m ONLY) completed for unit 43, UNDERBURN COMPLETED 25 May and 6 Oct 2015","1234843000, 1234843002, 1500610001","MEADOWS SLOPE 4- unit 41 and 43, Meadows Slope South"
EMPAID_J01,564850.769,4978616.764,NAD83 Z11,1603.86,EMPAID_RB-J,1,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 30 Nov 2012 (unit 103, unit 105-150m ONLY) AND 29 Nov 2012 (unit 102, 150m ONLY), pre-commercial thin noted 21 Dec 2012 (unit 103) and 1 Aug 2013 (unit 102, 150m ONLY), and 15 Jun 2014 (unit 105, 150m ONLY)","1234943006, 1234943005, 1234943007","Rocky Bear units 103, 102, and 105"
EMPAID_J02,564853.105,4978319.794,NAD83 Z11,1608.93,EMPAID_RB-J,2,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42, 150m ONLY), 30 Nov 2012 (unit 103, 150m ONLY), and 29 Nov 2012 (unit 102), Pre-commercial thin completed 15 Jun 2013 (unit 42, 150m ONLY), 21 Dec 2012 (unit 103, 150m Only), and 1 Aug 2013 (unit 102), underburn 5 Nov 2015 (unit 42, 150m Only) and 30 May 2017 (units 9E, 9W-150m Only, and 11W-150m Only)","1234943001, 1234943005, 1234943006","Meadows Slope 4-unit 42, Rocky Bear 102 and 103"
EMPAID_J03,564846.103,4978021.366,NAD83 Z11,1593.79,EMPAID_RB-J,3,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42, 150m ONLY) 29 Nov 2012 (unit 102), 19 Oct 2015 (unit 101, 150m ONLY), Pre-commercial thin noted 15 Jun 2013 (unit 42, 150m ONLY) and 1 Aug 2013 (unit 102), UNDERBURN NOTED 5 Nov 2015 (unit 42, 150m ONLY), 30 May 2017 (units 7-150m ONLY, 9E, and 9W-150m ONLY)","1234943001, 1234943005, 1234943004, 1700612507, 1700612509, 1700612510","Meadows Slope 4-unit 42, Rocky Bear units 102 and 101, ROCKY BEAR 2025-7, ROCKY BEAR 2025-9E, ROCKY BEAR 2025-9W"
EMPAID_J04,564845.723,4977721.716,NAD83 Z11,1595.15,EMPAID_RB-J,4,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42, 150m ONLY), 19 Oct 2015 (unit 101), 29 Nov 2012 (unit 102, 150m ONLY), Pre-commercial thin noted 15 Jun 2013 (unit 42, 150m ONLY), 1 Aug 2013 (unit 102, 150m ONLY), UNDERBURN COMPLETED 5 Nov 2015 (unit 42, 150m ONLY), 30 May 2017 (units 7 and 9E-150m ONLY), 8 Jun 2017 (unit 10, 150m ONLY)","1234943004, 1234943005, 1234943001, 1700612507, 1700612509, 1700612610","Rocky Bear units 101 and 102, Meadows Slope 4-unit 42, ROCKY BEAR 2025-7, 9E, and 2026-10"
EMPAID_J05,564854.529,4977409.572,NAD83 Z11,1597.21,EMPAID_RB-J,5,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42, 150m ONLY), 19 Oct 2015 (unit 101), Pre-commercial thin noted 15 Jun 2013 (unit 42, 150m ONLY), UNDERBURN COMPLETED 5 Nov 2015 (unit 42, 150m ONLY), 25 May 2015 (unit MSS, 150m ONLY), 30 May 2017 (unit 7), 7 Jun 2017 (unit 5, 150m ONLY)","1234943004, 1234943001, 1500610001, 1700612507, 1700614705","Rocky Bear unit 101, Meadows Slope 4-unit 42, MEADOWS SLOPE SOUTH, ROCKY BEAR 2025-7 and 1047-5"
EMPAID_J06,564552.824,4977417.754,NAD83 Z11,1570.93,EMPAID_RB-J,6,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42), Pre-commercial thin completed 15 Jun 2013 (unit 42), Underburn completed 5 Nov 2015 (unit 42), 25 May 2015 (MSS), 17 Jun 2017 (unit 5)","1234943001, 1500610001, 1700614705,","MEADOWS SLOPE 4- unit 42, MEADOWS SLOPE SOUTH, ROCKY BEAR 1047-5"
EMPAID_J07,564542.922,4977108.245,NAD83 Z11,1572.36,EMPAID_RB-J,7,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42), Pre-commercial thin completed 15 Jun 2013 (unit 42), Underburn completed 5 Nov 2015 (unit 42), 7 Jun 2017 (units 4-150m ONLY and 5)","1234943001, 1700614705, 1700614704","MEADOWS SLOPE 4- unit 42, ROCKY BEAR 1047-5 and 1047-4"
EMPAID_J08,564545.495,4976813.294,NAD83 Z11,1568.87,EMPAID_RB-J,8,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42), Pre-commercial thin completed 15 Jun 2013 (unit 42), Underburn completed 5 Nov 2015 (unit 42), 30 May 2017 (unit 1-150m ONLY), and 7 Jun 2017 (unit 4)","1234943001, 1700614701, 1700614704","MEADOWS SLOPE 4- unit 42, ROCKY BEAR 1047-1 and 1047-4"
EMPAID_J09,564550.428,4976521.297,NAD83 Z11,1572.1,EMPAID_RB-J,9,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42), Pre-commercial thin completed 15 Jun 2013 (unit 42), Underburn completed 5 Nov 2015 (unit 42), 30 May 2017 (unit 1), and 7 Jun 2017 (unit 2-150m ONLY)","1234943001, 1700614701, 1700614702","MEADOWS SLOPE 4- unit 42, ROCKY BEAR 1047-1 and 1047-2"
EMPAID_J10,564551.04,4976214.376,NAD83 Z11,1567.1,EMPAID_RB-J,10,2012,"CFLR prescription, Thin, Commercial thin noted in FACTS - completed date 25 Sep 2012 (unit 42), Pre-commercial thin completed 15 Jun 2013 (unit 42), Underburn completed 5 Nov 2015 (unit 42), 30 May 2017 (unit 1-150m ONLY), and 7 Jun 2017 (unit 2)","1234943001, 1700614701, 1700614702","MEADOWS SLOPE 4- unit 42, ROCKY BEAR 1047-1 and 1047-2"
EMPAID_K01,546873.684,4972924.702,NAD83 Z11,1452.35,EMPAID_WRF-K,1,2010,"Warm Springs Fuels Reduction, Commercial thin noted in FACTS - completed date 30 Nov 2010, Pre-commercial thin completed 30 Jun 2011, Rx burn 2013, underburn completed 28 May 2017 (unit 12, 150m ONLY), 3 May 2017 (unit 13, 150m ONLY), 3 May 2016","1016940001, 1700310012, 1700310013, 1600310002","WARM SPRINGS FUELS REDUCTION 2, WRF units 12 and 13,  WARM SPRING SPRING 2016"
EMPAID_K02,546847.758,4972613.585,NAD83 Z11,1437.03,EMPAID_WRF-K,2,2010,"Warm Springs Fuels Reduction, Commercial thin noted in FACTS - completed date 30 Nov 2010, Pre-commercial thin completed 30 Jun 2011, Rx burn 2013, understory burn 3 May 2016","1016940001, 1600310002","WARM SPRINGS FUELS REDUCTION 2, WARM SPRING SPRING 2016"
EMPAID_K03,547153.623,4972627.418,NAD83 Z11,1486.97,EMPAID_WRF-K,3,2013,"CFLR Control, no harvest, Rx burn 2013 (150m Only), underburn 3 May 2016 (150m ONLY), 28 May 2017 (unit 12)","1700310012, 1600310002","WRF unit 12,  WARM SPRING SPRING 2016"
EMPAID_K04,547467.689,4972324.331,NAD83 Z11,1377.95,EMPAID_WRF-K,4,999,"CFLR Control, no harvest",,
EMPAID_K05,547446.962,4972017.206,NAD83 Z11,1367.22,EMPAID_WRF-K,5,2015,"CFLR prescription, TSI T, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH  11 Sep 2015, underburn 4 May 2017",1117043008,WEISER RIVER FUELS REDUCTION P05
EMPAID_K06,547449.856,4971717.39,NAD83 Z11,1408.14,EMPAID_WRF-K,6,2015,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 29 Jul 2015 (unit 321), Pre-commercial thin completed date 11 Sep 2015 (unit 321), underburn 4 May 2017 (unit 11, 150m ONLY), Commercial thin and pre-commercial thin (unit P05, 150m ONLY) - completed date for BOTH  11 Sep 2015","1117043002, 1700310011, 1117043002, 1117043008","WEISER RIVER FUELS REDUCTION 321, WRF unit 11,  WEISER RIVER FUELS UNITS 321 and P05"
EMPAID_K07,547462.295,4971416.251,NAD83 Z11,1399.74,EMPAID_WRF-K,7,2015,"CFLR prescription, TSI T, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH  11 Sep 2015 (unit P04), underburn 4 May 2017 (unit 11, 150m ONLY), Commercial thin noted in FACTS - completed date 29 Jul 2015 (unit 321), Pre-commercial thin 11 Sep 2015 (unit 321)","1117043007, 1700310011, 1117043002","WEISER RIVER FUELS REDUCTION P04, WRF unit 11, WEISER RIVER FUELS REDUCTION 321"
EMPAID_K08,547456.283,4971116.793,NAD83 Z11,1384.8,EMPAID_WRF-K,8,2017,"CFLR Control, no harvest, Rx burn, underburn 4 May 2017 (unit 11) and 24 May 2017 (unit 9, 150m ONLY)","1700310011, 1700310980",WRF units 11 and 9
EMPAID_K09,547755.776,4971108.998,NAD83 Z11,1337.55,EMPAID_WRF-K,9,2015,"CFLR prescription, CT/PCC, Commercial thin noted in FACTS - completed date 29 Jun 2015 (unit 31) and Commercial and Pre-commercial thin both completed 11 Sep 2015 (units P04-150m ONLY and P03), Pre-commercial thin completed 25 Sep 2015 (unit 31), UNDERBURN 4 May 2017 (unit 11, 150m ONLY),","1117043001, 1700310011, 1117043007, 1117843010","WEISER RIVER FUELS REDUCTION 31, WRF 11, WEISER RIVER FUELS REDUCTION units P04 and P03"
EMPAID_K10,547771.514,4970805.313,NAD83 Z11,1301.03,EMPAID_WRF-K,10,2013,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 30 Jul 2013 (unit 319), Commercial and Pre-commercial thin completed 11 Sep 2015 (units P02 and P03-150m ONLY), Pre-commercial thin 16 May 2014 (unit 319), underburn 24 May 2017 (unit 9)","1117843006, 1117843009, 1117843010, 1700310980","WEISER RIVER FUELS REDUCTION Units 319, P02, and P03, WRF 9"
EMPAID_L01,549248.645,4973208.444,NAD83 Z11,1340.87,EMPAID_WRF-L,1,2012,"CFLR prescription, Commercial thin completed 1 Jul 2012 (unit 9S, 150m ONLY), 15 Mar 2012 (unit 110, 150m ONLY), Pre-commercial thin completed 31 Jan 2014 (unit 9S, 150m ONLY), 16 May 2014 (unit 110, 150m ONLY), UNDERBURN 15 May 2018","1800310004, 1100141008, 1100141009",SPRING 2018 WEISER RIVER RWEISER RIVER FUELS REDUCTION UNITS 9S and 110
EMPAID_L02,548915.206,4973220.017,NAD83 Z11,1277.26,EMPAID_WRF-L,2,2012,"CFLR prescription, TSI T, Commercial thin noted in FACTS - completed date 15 May 2013 (Unit 108), 1 Jul 2012 (unit 9S, 150m ONLY), Pre-commercial thin completed 31 Jan 2014 (unit 9S, 150m ONLY), 18 Apr 2014 (unit 108), UNDERBURN 15 May 2018","1100141006, 1100141008, 1800310004","WEISER RIVER FUELS REDUCTION units 108 and 9S,  SPRING 2018 WEISER RIVER"
EMPAID_L03,548960.549,4972919.785,NAD83 Z11,1293.9,EMPAID_WRF-L,3,2012,"CFLR prescription-multiple cuts in different units, Commercial thin and precommercial thin noted in FACTS - completed date for BOTH 16 May 2014, 1 Jul 2012 Shelterwood cut completed followed by Pre-commercial thin 18 Apr 2014, Commercial thin completed 15 Jun 2013, Pre-commercial thin completed 31 Dec 2013,","1100441000, 1100141010, 1100441002","WEISER RIVER FUELS REDUCTION units 115, 111, and 123"
EMPAID_L04,548943.319,4972610.75,NAD83 Z11,1250.51,EMPAID_WRF-L,4,2013,"CFLR prescription-multiple cuts in different units, Commercial thin and precommercial thin noted in FACTS - completed date for BOTH 16 May 2014 (unit 115, 150m ONLY), Commercial thin completed 15 Jun 2013, Pre-commercial thin completed 31 Dec 2013 (150m ONLY, unit 123), and Commercial and Pre-commercial thin BOTH completed 11 Sep 2015 (unit P35, 150m ONLY)","1100441000, 1100441002, 1100441010","WEISER RIVER FUELS REDUCTION units 115, 123, and P35"
EMPAID_L05,548653.114,4972607.232,NAD83 Z11,1262.34,EMPAID_WRF-L,5,2012,"CFLR prescription, TSI T, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH  11 Sep 2015 (unit P35), Commercial thin completed 1 Jul 2012 (unit 121), Pre-commercial thin completed 18 Apr 2014 (unit 121), Commercial thin completed 1 Jan 2012 (unit 124, 150m ONLY), Pre-commercial thin completed 31 Dec 2013 (unit 124, 150m ONLY), underburn completed 15 May 2018","1100441010, 1100441001, 1100441003, 1800310004","WEISER RIVER FUELS REDUCTION units P35, 121, 124, SPRING 2018 WEISER RIVER RX"
EMPAID_L06,548644.764,4972309.043,NAD83 Z11,1271.74,EMPAID_WRF-L,6,2014,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH  11 Sep 2015 (unit P35), Pre-commercial thin completed 20 Jun 2014 (unit 813), underburn completed 15 May 2018","1100441010, 1100410016, 1800310004","WEISER RIVER FUELS REDUCTION Units P35, 813, SPRING 2018 WEISER RIVER RX"
EMPAID_L07,548652.945,4972007.478,NAD83 Z11,1312.34,EMPAID_WRF-L,7,2014,"CFLR prescription, Pre-commercial thin noted in FACTS - completed date 20 Jun 2014 (unit 813), underburn completed 15 May 2018","1100410016, 1800310004","WEISER RIVER FUELS REDUCTION 813, SPRING 2018 WEISER RIVER RX"
EMPAID_L08,548349.16,4971717.597,NAD83 Z11,1234.76,EMPAID_WRF-L,8,2013,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH  11 Sep 2015 (unit P36), Commercial thin completed (15 Mar 2013, unit 122), Pre-commercial thin completed 31 Dec 2013 (unit 122), Pre-commercial thin completed 20 Jun 2014 (unit 813, 150m ONLY), underburn completed 15 May 2018","1100541006, 1100541000, 1800310004","WEISER RIVER FUELS REDUCTION units P36, 122, SPRING 2018 WEISER RIVER RX"
EMPAID_L09,548651.622,4971719.047,NAD83 Z11,1272.99,EMPAID_WRF-L,9,2014,"CFLR Pre-commercial thin completed 20 Jun 2014 (unit 813), underburn completed 15 May 2018","1100410016, 1800310004","WEISER RIVER FUELS REDUCTION 813, SPRING 2018 WEISER RIVER RX"
EMPAID_L10,548651.134,4971424.657,NAD83 Z11,1294.79,EMPAID_WRF-L,10,2018,"CFLR Control, no harvest, underburn completed 15 May 2018",1800310004,SPRING 2018 WEISER RIVER RX
EMPAID_LC01,531308,4983612,NAD83 Z11,1412.59,EMPAID_LC,1,999,PNF MIS transect,,
EMPAID_LC02,9999,9999,NAD83 Z11,1387.4,EMPAID_LC,2,999,PNF MIS transect,,
EMPAID_LC03,9999,9999,NAD83 Z11,1401.78,EMPAID_LC,3,999,PNF MIS transect,,
EMPAID_LC04,9999,9999,NAD83 Z11,1371.17,EMPAID_LC,4,999,PNF MIS transect,,
EMPAID_LC05,9999,9999,NAD83 Z11,1360.42,EMPAID_LC,5,2017,"PNF MIS transect, NIDGS Trt, Commercial thin completed 15 Nov 2017 (150m ONLY), Pre-commercial thin completed 2 Oct 2018 (150m ONLY), underburn completed 20 Oct 2018 (150m ONLY)","1742541001, 1900111052, 1900111004","NIDGS STUDY 2017 UNIT 2, NIDGS CE FAWN CREEK NCT, NIDGS CE FAWN RX"
EMPAID_LC06,9999,9999,NAD83 Z11,1376.74,EMPAID_LC,6,2017,"PNF MIS transect, NIDGS Trt, Commercial thin completed 15 Nov 2017, Pre-commercial thin completed 2 Oct 2018, underburn completed 20 Oct 2018","1742541001, 1900111052, 1900111004","NIDGS STUDY 2017 UNIT 2, NIDGS CE FAWN CREEK NCT, NIDGS CE FAWN RX"
EMPAID_LC07,9999,9999,NAD83 Z11,1367.68,EMPAID_LC,7,999,PNF MIS transect,,
EMPAID_LC08,9999,9999,NAD83 Z11,1401.86,EMPAID_LC,8,999,PNF MIS transect,,
EMPAID_LC09,9999,9999,NAD83 Z11,1392.93,EMPAID_LC,9,999,PNF MIS transect,,
EMPAID_LC10,9999,9999,NAD83 Z11,1387.51,EMPAID_LC,10,999,PNF MIS transect,,
EMPAID_M01,549855.591,4969623.708,NAD83 Z11,1213,EMPAID_WRF-M,1,2005,"CFLR Control, 2005 pre-commercial thin of individual or select trees - before CFLRP (150m ONLY)",10060021,"sale name unknown (JGD), Pre-commercial thinning - indiv or select trees"
EMPAID_M02,549850.356,4969912.654,NAD83 Z11,1308.87,EMPAID_WRF-M,2,999,"CFLR Control, no harvest",,
EMPAID_M03,549829.62,4970215.23,NAD83 Z11,1368.75,EMPAID_WRF-M,3,2018,"CFLR Control, no harvest, underburn completed 15 May 2018",1800310004,SPRING 2018 WEISER RIVER RX
EMPAID_M04,549846.436,4970513.576,NAD83 Z11,1366.34,EMPAID_WRF-M,4,2014,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 20 Jun 2014 (150m ONLY), underburn completed 15 May 2018","1100641000, 1800310004","WEISER RIVER FUELS REDUCTION 136, SPRING 2018 WEISER RIVER RX"
EMPAID_M05,549851.411,4970808.804,NAD83 Z11,1406.3,EMPAID_WRF-M,5,2014,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 20 Jun 2014 (units 136, 138-150m ONLY, 134-150m ONLY), underburn completed 15 May 2018","1100641000, 1100641002, 1100541005, 1800310004","WEISER RIVER FUELS REDUCTION units 136, 138, and 134, SPRING 2018 WEISER RIVER RX"
EMPAID_M06,550163.641,4971112.627,NAD83 Z11,1441.13,EMPAID_WRF-M,6,2014,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 20 Jun 2014 (unit 139), Pre-commercial thin completed 18 Jul 2014 (unit 812, 150m ONLY)","1100441007, 1100541012",WEISER RIVER FUELS REDUCTION units 139 and 812
EMPAID_M07,550456.157,4970822.834,NAD83 Z11,1421.26,EMPAID_WRF-M,7,2014,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 20 Jun 2014 (unit 142), Pre-commercial thin completed 15 Sep 2015 (unit 142), Pre-commercial thin completed 18 Jul 2014 (unit 812, 150m ONLY), Commercial thin and pre-commercial thin for unit 161 completed 20 Jun 2014 (150m ONLY), underburn completed 19 Apr 2016","1100641004, 1100541012, 1100641009, 1600310005","WEISER RIVER FUELS REDUCTION units 142, 812, and 161, WEISER RIVER FUELS RX"
EMPAID_M08,550447.537,4970507.748,NAD83 Z11,1378.78,EMPAID_WRF-M,8,2014,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 20 Jun 2014 (unit 142), Pre-commercial thin completed 15 Sep 2015 (unit 142), Pre-commercial thin completed 18 Jul 2014 (unit 811, 150m ONLY), underburn completed 19 Apr 2016 (150m ONLY)","1100641004, 1100541011, 1600310005","WEISER RIVER FUELS REDUCTION units 142 AND 811, WEISER RIVER FUELS RX"
EMPAID_M09,550433.719,4970201.596,NAD83 Z11,1362.32,EMPAID_WRF-M,9,2014,"CFLR prescription, CT, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 20 Jun 2014 (unit 143), Pre-commercial thin completed 18 Jul 2014 (unit 811, 150m ONLY), underburn completed 19 Apr 2016 (150m ONLY)","1100641005, 1100541011, 1600310005","WEISER RIVER FUELS REDUCTION units 143 AND 811, WEISER RIVER FUELS RX"
EMPAID_M10,550457.81,4969905.677,NAD83 Z11,1327.48,EMPAID_WRF-M,10,2013,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 30 Jun 2013, Pre-commercial thin completed 16 May 2014",1100641006,WEISER RIVER FUELS REDUCTION 147
EMPAID_N01,548338.58,4969611.184,NAD83 Z11,1246.59,EMPAID_WRF-N,1,2015,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 29 Jul 2015, Pre-commercial thin completed 25 Sep 2015",1117843004,WEISER RIVER FUELS REDUCTION 315
EMPAID_N02,548052.237,4969617.713,NAD83 Z11,1347.4,EMPAID_WRF-N,2,2015,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 29 Jul 2015 (unit 314 and 313, 315-150m ONLY), Pre-commercial thin completed date 25 Sep 2015 (unit 314 and 313, 315-150m ONLY)","1117843003, 1117843002, 1117843004","WEISER RIVER FUELS REDUCTION units 314, 313, 315"
EMPAID_N03,548040.392,4969327.402,NAD83 Z11,1334.34,EMPAID_WRF-N,3,2015,"CFLR prescription, Commercial thin and Pre-commercial thin completed date for BOTH 11 Sep 2015 (150m ONLY)",1117843007,WEISER RIVER FUELS REDUCTION P11
EMPAID_N04,548340.955,4969316.616,NAD83 Z11,1212.09,EMPAID_WRF-N,4,2015,"CFLR prescription, CT, Commercial thin noted in FACTS - completed date 29 Jul 2015, Pre-commercial thin completed 25 Sep 2015 (150m ONLY)","1117843003, 1117843002",WEISER RIVER FUELS REDUCTION units 314 AND 313
