Visit_ID,Point_ID,Survey_Date,Visit_no,St_time,Survey_length,Wind,Temp_C,Observer,Recorder,Reviewer,Comments
EMPAID_I07_2012-05-17,EMPAID_I07,2012-05-17,1,1/0/00,270,0,8.9,ARK,ARK,999,***survey ended upon detection
EMPAID_I07_2012-06-08,EMPAID_I07,2012-06-08,2,1/0/00,270,0,9,DJH,DJH,ARK,***survey ended upon detection
EMPAID_I07_2012-06-22,EMPAID_I07,2012-06-22,3,1/0/00,270,1,15.25,RSS,RSS,PEJ,***survey ended upon detection; HAWO rattle CA to NW ~60-75m.  NOFL CA 100-150m to W
EMPAID_I07_2013-06-06,EMPAID_I07,2013-06-06,1,1/0/00,270,1,18,DJR,DJR,DJR,Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCT; PCT 1-3 visit 1 completed 31 May 2013
EMPAID_I07_2013-06-20,EMPAID_I07,2013-06-20,2,1/0/00,270,1,5,MAP,MAP,MAP,"Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCTs; PCT 5, 6, 8-10 Visit 2 completed 28 Jun 2013"
EMPAID_I07_2014-05-27,EMPAID_I07,2014-05-27,1,1/0/00,270,0,999,DJR,DJR,DJR,start time approx
EMPAID_I07_2014-06-17,EMPAID_I07,2014-06-17,2,1/0/00,270,0,999,DJR,DJR,DJR,Start time approx
EMPAID_I07_2016-05-05,EMPAID_I07,2016-05-05,1,1/0/00,270,0,999,NJC,NJC,NJC,"Sandhill cranes in meadow making lots of noise, start time estimated"
EMPAID_I07_2016-05-12,EMPAID_I07,2016-05-12,2,1/0/00,270,1,999,PRG,PRG,PRG,"PIWO called once during second broadcast, very far away about 200m, start time estimated"
EMPAID_I07_2016-05-24,EMPAID_I07,2016-05-24,3,1/0/00,270,1,999,NJC,NJC,NJC,start time estimated
EMPAID_I07_2017-06-08,EMPAID_I07,2017-06-08,1,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_I07_2017-06-23,EMPAID_I07,2017-06-23,2,1/0/00,270,1,999,PRG,PRG,999,
EMPAID_I07_2017-06-27,EMPAID_I07,2017-06-27,3,1/0/00,270,1,999,CAS,CAS,999,
EMPAID_I07_2018-05-01,EMPAID_I07,2018-05-01,1,1/0/00,270,0,999,GPH,GPH,GPH,"NOFL juv seen, NOFL CA to S, start time is an estimate"
EMPAID_I07_2018-05-17,EMPAID_I07,2018-05-17,2,1/0/00,270,0,999,KMC,KMC,KMC,"no signs of WP, start time is an estimate"
EMPAID_I07_2018-06-18,EMPAID_I07,2018-06-18,3,1/0/00,270,0,999,GPH,GPH,GPH,"FOR heard in area, start time is an estimate"
EMPAID_I07_2019-05-16,EMPAID_I07,2019-05-16,1,1/0/00,270,2,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I07_2019-06-05,EMPAID_I07,2019-06-05,2,1/0/00,270,3,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I08_2012-05-17,EMPAID_I08,2012-05-17,1,1/0/00,270,0,8.6,ARK,ARK,999,***survey ended upon detection
EMPAID_I08_2012-06-08,EMPAID_I08,2012-06-08,2,1/0/00,270,0,8,DJH,DJH,ARK,***survey ended upon detection
EMPAID_I08_2012-06-22,EMPAID_I08,2012-06-22,3,1/0/00,270,0,13.75,RSS,RSS,PEJ,***survey ended upon detection
EMPAID_I08_2013-06-06,EMPAID_I08,2013-06-06,1,1/0/00,270,1,19,DJR,DJR,DJR,Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCT; PCT 1-3 visit 1 completed 31 May 2013
EMPAID_I08_2013-06-28,EMPAID_I08,2013-06-28,2,1/0/00,270,0,14,MAP,MAP,MAP,"Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCTs; PCT 1-4, 7 Visit 2 completed 20 Jun 2013"
EMPAID_I08_2014-05-27,EMPAID_I08,2014-05-27,1,1/0/00,270,0,999,DJR,DJR,DJR,start time approx
EMPAID_I08_2014-06-17,EMPAID_I08,2014-06-17,2,1/0/00,270,0,999,DJR,DJR,DJR,Start time approx
EMPAID_I08_2016-05-05,EMPAID_I08,2016-05-05,1,1/0/00,270,0,999,NJC,NJC,NJC,start time estimated
EMPAID_I08_2016-05-12,EMPAID_I08,2016-05-12,2,1/0/00,270,1,999,PRG,PRG,PRG,start time estimated
EMPAID_I08_2016-05-24,EMPAID_I08,2016-05-24,3,1/0/00,270,1,999,NJC,NJC,NJC,start time estimated
EMPAID_I08_2017-06-08,EMPAID_I08,2017-06-08,1,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_I08_2017-06-23,EMPAID_I08,2017-06-23,2,1/0/00,270,1,999,PRG,PRG,999,(PIWO) Called during first WHWO broadcast. Flew in and CA from many of the tree around the point
EMPAID_I08_2017-06-27,EMPAID_I08,2017-06-27,3,1/0/00,270,1,999,CAS,CAS,999,
EMPAID_I08_2018-05-01,EMPAID_I08,2018-05-01,1,1/0/00,270,1,999,GPH,GPH,GPH,"DR and FOR heard to S, start time is an estimate"
EMPAID_I08_2018-05-17,EMPAID_I08,2018-05-17,2,1/0/00,270,0,999,KMC,KMC,KMC,"no signs of WP, start time is an estimate"
EMPAID_I08_2018-06-18,EMPAID_I08,2018-06-18,3,1/0/00,270,0,999,GPH,GPH,GPH,"gunfire nearby, no WP, start time is an estimate"
EMPAID_I08_2019-05-16,EMPAID_I08,2019-05-16,1,1/0/00,270,2,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I08_2019-06-05,EMPAID_I08,2019-06-05,2,1/0/00,270,2,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I09_2012-05-17,EMPAID_I09,2012-05-17,1,1/0/00,270,0,8.5,ARK,ARK,999,***survey ended upon detection; NOFL response
EMPAID_I09_2012-06-08,EMPAID_I09,2012-06-08,2,1/0/00,270,0,10,DJH,DJH,ARK,***survey ended upon detection
EMPAID_I09_2012-06-22,EMPAID_I09,2012-06-22,3,1/0/00,270,0,14,RSS,RSS,PEJ,***survey ended upon detection; HAWO rattle CA E/NE during PC ~60m
EMPAID_I09_2013-06-06,EMPAID_I09,2013-06-06,1,1/0/00,270,0,11,DJR,DJR,DJR,Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCT; PCT 1-3 visit 1 completed 31 May 2013
EMPAID_I09_2013-06-28,EMPAID_I09,2013-06-28,2,1/0/00,270,0,15.5,MAP,MAP,MAP,"Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCTs; PCT 1-4, 7 Visit 2 completed 20 Jun 2013"
EMPAID_I09_2014-05-27,EMPAID_I09,2014-05-27,1,1/0/00,270,0,999,DJR,DJR,DJR,
EMPAID_I09_2014-06-17,EMPAID_I09,2014-06-17,2,1/0/00,270,0,999,DJR,DJR,DJR,Start time approx
EMPAID_I09_2016-05-05,EMPAID_I09,2016-05-05,1,1/0/00,270,0,999,NJC,NJC,NJC,start time estimated
EMPAID_I09_2016-05-12,EMPAID_I09,2016-05-12,2,1/0/00,270,1,999,PRG,PRG,PRG,start time estimated
EMPAID_I09_2016-05-24,EMPAID_I09,2016-05-24,3,1/0/00,270,1,999,NJC,NJC,NJC,start time estimated
EMPAID_I09_2017-06-08,EMPAID_I09,2017-06-08,1,1/0/00,270,1,999,JAM,JAM,999,
EMPAID_I09_2017-06-23,EMPAID_I09,2017-06-23,2,1/0/00,270,1,999,PRG,PRG,999,
EMPAID_I09_2017-06-27,EMPAID_I09,2017-06-27,3,1/0/00,270,1,999,CAS,CAS,999,
EMPAID_I09_2018-05-01,EMPAID_I09,2018-05-01,1,1/0/00,270,1,999,GPH,GPH,GPH,"NOFL and HAWO CA, start time is an estimate"
EMPAID_I09_2018-05-17,EMPAID_I09,2018-05-17,2,1/0/00,270,0,999,KMC,KMC,KMC,2 HAWO responded to WHWO playback
EMPAID_I09_2018-06-18,EMPAID_I09,2018-06-18,3,1/0/00,270,0,999,GPH,GPH,GPH,"Rained out, gunfire close"
EMPAID_I09_2019-05-16,EMPAID_I09,2019-05-16,1,1/0/00,270,2,999,DBR,DBR,DBR,"detected PIWO, start time is an estimate"
EMPAID_I09_2019-06-05,EMPAID_I09,2019-06-05,2,1/0/00,270,2,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I10_2012-05-17,EMPAID_I10,2012-05-17,1,1/0/00,270,0,8.4,ARK,ARK,999,***survey ended upon detection
EMPAID_I10_2012-06-08,EMPAID_I10,2012-06-08,2,1/0/00,270,0,9,DJH,DJH,ARK,***survey ended upon detection
EMPAID_I10_2012-06-22,EMPAID_I10,2012-06-22,3,1/0/00,270,0,14.5,RSS,RSS,PEJ,***survey ended upon detection; Mosquitos quite prominent throughout.  HAWO rattle CA to NW ~75m during PC
EMPAID_I10_2013-06-06,EMPAID_I10,2013-06-06,1,1/0/00,270,0,11,DJR,DJR,DJR,Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCT; PCT 1-3 visit 1 completed 31 May 2013
EMPAID_I10_2013-06-28,EMPAID_I10,2013-06-28,2,1/0/00,270,0,14,MAP,MAP,MAP,"Transect I surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for most PCTs; PCT 1-4, 7 Visit 2 completed 20 Jun 2013"
EMPAID_I10_2014-05-27,EMPAID_I10,2014-05-27,1,1/0/00,270,0,999,DJR,DJR,DJR,start time approx
EMPAID_I10_2014-06-17,EMPAID_I10,2014-06-17,2,1/0/00,270,0,999,DJR,DJR,DJR,Start time approx
EMPAID_I10_2016-05-05,EMPAID_I10,2016-05-05,1,1/0/00,270,0,999,NJC,NJC,NJC,start time estimated
EMPAID_I10_2016-05-12,EMPAID_I10,2016-05-12,2,1/0/00,270,1,999,PRG,PRG,PRG,start time estimated
EMPAID_I10_2016-05-24,EMPAID_I10,2016-05-24,3,1/0/00,270,1,999,NJC,NJC,NJC,"HAWO flew in and drummed, start time estimated"
EMPAID_I10_2017-06-08,EMPAID_I10,2017-06-08,1,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_I10_2017-06-23,EMPAID_I10,2017-06-23,2,1/0/00,270,1,999,PRG,PRG,999,(PIWO)Called and DR during 2nd WHWO broadcast. Could possibly be individual from #3 because the call was coming from that direction.
EMPAID_I10_2017-06-27,EMPAID_I10,2017-06-27,3,1/0/00,270,1,999,CAS,CAS,999,
EMPAID_I10_2018-05-01,EMPAID_I10,2018-05-01,1,1/0/00,270,1,999,GPH,GPH,GPH,NOFL obs
EMPAID_I10_2018-05-17,EMPAID_I10,2018-05-17,2,1/0/00,270,0,999,KMC,KMC,KMC,"no signs of WP, start time is an estimate"
EMPAID_I10_2018-06-18,EMPAID_I10,2018-06-18,3,1/0/00,270,0,999,GPH,GPH,GPH,"steady rain, start time is an estimate"
EMPAID_I10_2019-05-16,EMPAID_I10,2019-05-16,1,1/0/00,270,2,999,DBR,DBR,DBR,start time is an estimate
EMPAID_I10_2019-06-05,EMPAID_I10,2019-06-05,2,1/0/00,270,1,999,DBR,DBR,DBR,start time is an estimate
EMPAID_J01_2012-05-08,EMPAID_J01,2012-05-08,1,1/0/00,270,0,0.5,RSS,RSS,PEJ,***survey ended upon detection; Class 1 fir snags grouping ~30m SW from  pt cnt. Saw little if any PIPO snags. Blue thermometer
EMPAID_J01_2012-06-08,EMPAID_J01,2012-06-08,2,1/0/00,270,0,8.9,ARK,ARK,999,***survey ended upon detection
EMPAID_J01_2012-06-22,EMPAID_J01,2012-06-22,3,1/0/00,270,0,13.8,PEJ,PEJ,RSS,***survey ended upon detection; Blue thermometer. Warm morning.
EMPAID_J01_2013-05-30,EMPAID_J01,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded"
EMPAID_J01_2013-06-09,EMPAID_J01,2013-06-09,2,1/0/00,270,0,14,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J01_2014-05-28,EMPAID_J01,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,
EMPAID_J01_2014-06-16,EMPAID_J01,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx
EMPAID_J01_2016-05-05,EMPAID_J01,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,"PIWO drumming after survey, start time estimated"
EMPAID_J01_2016-05-12,EMPAID_J01,2016-05-12,2,1/0/00,270,2,999,NJC,NJC,NJC,start time estimated
EMPAID_J01_2016-05-24,EMPAID_J01,2016-05-24,3,1/0/00,270,1,999,JAM,JAM,JAM,"Unk PIWO responded to first broadcast, drummed off in distance.  Same bird from #2, start time estimated"
EMPAID_J01_2017-06-08,EMPAID_J01,2017-06-08,1,1/0/00,270,2,999,CAS,CAS,999,
EMPAID_J01_2017-06-19,EMPAID_J01,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,PIWO CA at end of 2nd BC
EMPAID_J01_2017-06-27,EMPAID_J01,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,(PIWO) ~100m heard during 2nd broadcast
EMPAID_J01_2018-05-01,EMPAID_J01,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"DR to NE, possible WISA"
EMPAID_J01_2018-05-18,EMPAID_J01,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,good snags
EMPAID_J01_2018-06-15,EMPAID_J01,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,no WP
EMPAID_J01_2019-05-16,EMPAID_J01,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,start time is an estimate
EMPAID_J01_2019-06-05,EMPAID_J01,2019-06-05,2,1/0/00,270,1,999,NJC,NJC,NJC,"same PIWO detected from pt 2, start time is an estimate"
EMPAID_J02_2012-05-08,EMPAID_J02,2012-05-08,1,1/0/00,270,0,3,RSS,RSS,PEJ,"***survey ended upon detection; A few mature PIPO seen between points, few snags, even class 1 and these have been mostly fir (ABGR) dominant."
EMPAID_J02_2012-06-08,EMPAID_J02,2012-06-08,2,1/0/00,270,0,8.2,ARK,ARK,999,***survey ended upon detection
EMPAID_J02_2012-06-22,EMPAID_J02,2012-06-22,3,1/0/00,270,0,14.1,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_J02_2013-05-30,EMPAID_J02,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded; M HAWO flew in DR"
EMPAID_J02_2013-06-09,EMPAID_J02,2013-06-09,2,1/0/00,270,0,14,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J02_2014-05-28,EMPAID_J02,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,PIWO detected; HAWO respond to WHWO CA
EMPAID_J02_2014-06-16,EMPAID_J02,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx; PIWO detected
EMPAID_J02_2016-05-05,EMPAID_J02,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,"PIWO flew in from further away, start time estimated"
EMPAID_J02_2016-05-12,EMPAID_J02,2016-05-12,2,1/0/00,270,2,999,NJC,NJC,NJC,start time estimated
EMPAID_J02_2016-05-24,EMPAID_J02,2016-05-24,3,1/0/00,270,1,999,JAM,JAM,JAM,"UNK PIWO responded to first broadcast, called off in distance, start time estimated"
EMPAID_J02_2017-06-08,EMPAID_J02,2017-06-08,1,1/0/00,270,3,999,CAS,CAS,999,
EMPAID_J02_2017-06-19,EMPAID_J02,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_J02_2017-06-27,EMPAID_J02,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,(PIWO) Heard OA to point between 75-100m away
EMPAID_J02_2018-05-01,EMPAID_J02,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"PIWO CA, start time is an estimate"
EMPAID_J02_2018-05-18,EMPAID_J02,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,"PIWO W, start time is an estimate"
EMPAID_J02_2018-06-15,EMPAID_J02,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,"NOFL CA, start time is an estimate"
EMPAID_J02_2019-05-16,EMPAID_J02,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,"PIWO CA during WHWO PB, start time is an estimate"
EMPAID_J02_2019-06-05,EMPAID_J02,2019-06-05,2,1/0/00,270,2,999,NJC,NJC,NJC,"PIWO detected, start time is an estimate"
EMPAID_J03_2012-05-08,EMPAID_J03,2012-05-08,1,1/0/00,270,0,1.75,RSS,RSS,PEJ,***survey ended upon detection
EMPAID_J03_2012-06-08,EMPAID_J03,2012-06-08,2,1/0/00,270,0,8.3,ARK,ARK,999,***survey ended upon detection
EMPAID_J03_2012-06-22,EMPAID_J03,2012-06-22,3,1/0/00,270,3,13.7,PEJ,PEJ,RSS,***survey ended upon detection; Weather front pushing through.
EMPAID_J03_2013-05-30,EMPAID_J03,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded"
EMPAID_J03_2013-06-09,EMPAID_J03,2013-06-09,2,1/0/00,270,0,11,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J03_2014-05-28,EMPAID_J03,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,PIWO detected
EMPAID_J03_2014-06-16,EMPAID_J03,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx
EMPAID_J03_2016-05-05,EMPAID_J03,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,PIWO drumming during WHWO broadcast.  Called after survey. start time estimated
EMPAID_J03_2016-05-12,EMPAID_J03,2016-05-12,2,1/0/00,270,2,999,NJC,NJC,NJC,"Indistinguished drumming, possibly a sapsucker, start time estimated"
EMPAID_J03_2016-05-24,EMPAID_J03,2016-05-24,3,1/0/00,270,0,999,JAM,JAM,JAM,start time estimated
EMPAID_J03_2017-06-08,EMPAID_J03,2017-06-08,1,1/0/00,270,2,999,CAS,CAS,999,
EMPAID_J03_2017-06-19,EMPAID_J03,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,PIWO CA after 1st BC
EMPAID_J03_2017-06-27,EMPAID_J03,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,"(PIWO) Heard DR once WHWO BC began, CA part way through 1st WHWO, ~125m away"
EMPAID_J03_2018-05-01,EMPAID_J03,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"PIWO CA, start time is an estimate"
EMPAID_J03_2018-05-18,EMPAID_J03,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,"HAWO DR to E, start time is an estimate"
EMPAID_J03_2018-06-15,EMPAID_J03,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,"NOFL CA, start time is an estimate"
EMPAID_J03_2019-05-16,EMPAID_J03,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,"PIWO CA and fly over, start time is an estimate"
EMPAID_J03_2019-06-05,EMPAID_J03,2019-06-05,2,1/0/00,270,1,999,NJC,NJC,NJC,"HAWO responded, start time is an estimate"
EMPAID_J04_2012-05-08,EMPAID_J04,2012-05-08,1,1/0/00,270,0,4.75,RSS,RSS,PEJ,***survey ended upon detection
EMPAID_J04_2012-06-08,EMPAID_J04,2012-06-08,2,1/0/00,270,1,8.1,ARK,ARK,999,***survey ended upon detection
EMPAID_J04_2012-06-22,EMPAID_J04,2012-06-22,3,1/0/00,270,2,14.9,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_J04_2013-05-30,EMPAID_J04,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded"
EMPAID_J04_2013-06-09,EMPAID_J04,2013-06-09,2,1/0/00,270,0,11,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J04_2014-05-28,EMPAID_J04,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,
EMPAID_J04_2014-06-16,EMPAID_J04,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx
EMPAID_J04_2016-05-05,EMPAID_J04,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,start time estimated
EMPAID_J04_2016-05-12,EMPAID_J04,2016-05-12,2,1/0/00,270,1,999,NJC,NJC,NJC,start time estimated
EMPAID_J04_2016-05-24,EMPAID_J04,2016-05-24,3,1/0/00,270,0,999,JAM,JAM,JAM,"Unk PIWO responded to 2nd broadcast towards station 5, start time estimated"
EMPAID_J04_2017-06-08,EMPAID_J04,2017-06-08,1,1/0/00,270,2,999,CAS,CAS,999,
EMPAID_J04_2017-06-19,EMPAID_J04,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_J04_2017-06-27,EMPAID_J04,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,"(PIWO) Heard DR druing first WHWO BC, cont'd DR, CA ~75m away"
EMPAID_J04_2018-05-01,EMPAID_J04,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"loud DR to N, start time is an estimate"
EMPAID_J04_2018-05-18,EMPAID_J04,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,"no WP, start time is an estimate"
EMPAID_J04_2018-06-15,EMPAID_J04,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,"no WP, start time is an estimate"
EMPAID_J04_2019-05-16,EMPAID_J04,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,"PIWO, poss same bird from pt 3, start time is an estimate"
EMPAID_J04_2019-06-05,EMPAID_J04,2019-06-05,2,1/0/00,270,1,999,NJC,NJC,NJC,start time is an estimate
EMPAID_J05_2012-05-08,EMPAID_J05,2012-05-08,1,1/0/00,270,0,4,RSS,RSS,PEJ,"***survey ended upon detection; PIPO more abundant, still few mature ones"
EMPAID_J05_2012-06-08,EMPAID_J05,2012-06-08,2,1/0/00,270,0,8,ARK,ARK,999,***survey ended upon detection; HAWO aca ~ 50m to W
EMPAID_J05_2012-06-22,EMPAID_J05,2012-06-22,3,1/0/00,270,1,16.3,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_J05_2013-05-30,EMPAID_J05,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded"
EMPAID_J05_2013-06-09,EMPAID_J05,2013-06-09,2,1/0/00,270,0,11,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J05_2014-05-28,EMPAID_J05,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,"PIWO detected, missing temp data"
EMPAID_J05_2014-06-16,EMPAID_J05,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx; PIWO detected
EMPAID_J05_2016-05-05,EMPAID_J05,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,start time estimated
EMPAID_J05_2016-05-12,EMPAID_J05,2016-05-12,2,1/0/00,270,1,999,NJC,NJC,NJC,start time estimated
EMPAID_J05_2016-05-24,EMPAID_J05,2016-05-24,3,1/0/00,270,0,999,JAM,JAM,JAM,start time estimated
EMPAID_J05_2017-06-08,EMPAID_J05,2017-06-08,1,1/0/00,270,1,999,CAS,CAS,999,
EMPAID_J05_2017-06-19,EMPAID_J05,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_J05_2017-06-27,EMPAID_J05,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,
EMPAID_J05_2018-05-01,EMPAID_J05,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"maybe hear PIWO to W 100m, start time is an estimate"
EMPAID_J05_2018-05-18,EMPAID_J05,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,"PIWO flew in, start time is an estimate"
EMPAID_J05_2018-06-15,EMPAID_J05,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,"no WP, start time is an estimate"
EMPAID_J05_2019-05-16,EMPAID_J05,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,"PIWO flew in and PE, 2nd PIWO CA farther away, start time is an estimate"
EMPAID_J05_2019-06-05,EMPAID_J05,2019-06-05,2,1/0/00,270,1,999,NJC,NJC,NJC,start time is an estimate
EMPAID_J06_2012-05-08,EMPAID_J06,2012-05-08,1,1/0/00,270,0,3,RSS,RSS,PEJ,***survey ended upon detection; Possible WHWO territorial DR 50-150m in W (283 deg.). 54 sec left on time when drumming was heard.
EMPAID_J06_2012-06-08,EMPAID_J06,2012-06-08,2,1/0/00,270,0,7.1,ARK,ARK,999,***survey ended upon detection; drizzle for last 55sec of survey
EMPAID_J06_2012-06-22,EMPAID_J06,2012-06-22,3,1/0/00,270,0,13.7,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_J06_2013-05-30,EMPAID_J06,2013-05-30,1,1/0/00,270,0,999,DJR,DJR,DJR,"Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCT 2-10, except PCT 8; temp not recorded"
EMPAID_J06_2013-06-09,EMPAID_J06,2013-06-09,2,1/0/00,270,0,10,MAP,MAP,MAP,Transect J surveyed by Payette NF in 2013 (2 visits only);  start time is an estimate for PCTs
EMPAID_J06_2014-05-28,EMPAID_J06,2014-05-28,1,1/0/00,270,0,999,DJR,DJR,DJR,
EMPAID_J06_2014-06-16,EMPAID_J06,2014-06-16,2,1/0/00,270,0,999,S9T,S9T,S9T,Start time approx
EMPAID_J06_2016-05-05,EMPAID_J06,2016-05-05,1,1/0/00,270,1,999,KMM,KMM,KMM,"WISA pair spotted perched and foraging, start time estimated"
EMPAID_J06_2016-05-12,EMPAID_J06,2016-05-12,2,1/0/00,270,1,999,NJC,NJC,NJC,"HAWO flew by, start time estimated"
EMPAID_J06_2016-05-24,EMPAID_J06,2016-05-24,3,1/0/00,270,0,999,JAM,JAM,JAM,"Unk PIWO calling >50m, same bird from #5, start time estimated"
EMPAID_J06_2017-06-08,EMPAID_J06,2017-06-08,1,1/0/00,270,2,999,CAS,CAS,999,Burn crew nearby. Rx burn @1200. HAWO pair loud gun shots nearby @ meadow
EMPAID_J06_2017-06-19,EMPAID_J06,2017-06-19,2,1/0/00,270,0,999,JAM,JAM,999,
EMPAID_J06_2017-06-27,EMPAID_J06,2017-06-27,3,1/0/00,270,1,999,J9W,J9W,J9W,
EMPAID_J06_2018-05-01,EMPAID_J06,2018-05-01,1,1/0/00,270,0,999,KMC,KMC,ENB,"PIWO flew in, start time is an estimate"
EMPAID_J06_2018-05-18,EMPAID_J06,2018-05-18,2,1/0/00,270,0,999,KMC,KMC,KMC,"PIWO flew in, start time is an estimate"
EMPAID_J06_2018-06-15,EMPAID_J06,2018-06-15,3,1/0/00,270,0,999,GPH,GPH,GPH,"no WP, start time is an estimate"
EMPAID_J06_2019-05-16,EMPAID_J06,2019-05-16,1,1/0/00,270,1,999,NJC,NJC,NJC,"heard GGOW, start time is an estimate"
EMPAID_J06_2019-06-05,EMPAID_J06,2019-06-05,2,1/0/00,270,2,999,NJC,NJC,NJC,"coyote howling close by, start time is an estimate"
